Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 3,CC61
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 4,CC611
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 3,CC71
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 4,CC711
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 3,CC72
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 4,CC721
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 3,CC81
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 4,CC811
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 3,CC82
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC821
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 4,CC822
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 3,CC91
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC911
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 4,CC912
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 1,DD
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD11
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 3,DD12
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 1,EE
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 3,EE11
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE112
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 4,EE113
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 3,EE12
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 4,EE121
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 3,EE13
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 4,EE131
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 1,FF
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF111
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF112
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF113
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF114
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF115
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 4,FF116
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 1,GH
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
2021,Level 3,GH11
